train_number,station_id,initial_delay_minutes,cascade_depth,affected_trains_count,delay_spread_minutes,cross_zone_propagation,event_id,frontier_checks
12255,HWH,52.0,0,0,52.0,0,EVT000461,[]
12191,TVC,55.0,1,0,106.3,0,EVT000462,[]
12223,HYB,8.0,0,0,8.0,0,EVT000463,[]
12188,BSP,54.0,6,1,250.8,1,EVT000464,[]
12251,PRYJ,56.0,2,0,155.1,1,EVT000465,[]
12280,NGP,28.0,2,0,75.2,1,EVT000466,[]
12182,ST,48.0,6,1,195.7,1,EVT000467,[]
12099,HWH,5.0,0,0,5.0,0,EVT000468,[]
12248,KGP,8.0,1,0,13.7,1,EVT000469,[]
12141,DLI,26.0,2,0,69.5,1,EVT000470,[]
12125,GKP,41.0,5,1,115.7,1,EVT000471,[]
12279,SC,24.0,4,0,91.5,1,EVT000472,[]
12158,TVC,26.0,3,0,86.4,1,EVT000473,[]
12006,NDLS,34.0,6,1,119.0,1,EVT000474,[]
12304,UBL,28.0,4,0,109.6,1,EVT000475,[]
12272,VSKP,59.0,2,0,163.6,1,EVT000476,[]
12196,BWN,12.0,0,0,12.0,0,EVT000477,[]
12227,BZA,44.0,4,1,109.3,1,EVT000478,[]
12245,NGP,56.0,2,0,155.1,1,EVT000479,[]
12257,MAO,65.0,9,1,399.6,1,EVT000480,[]
12111,MDU,1.0,0,0,1.0,0,EVT000481,[]
12165,NGP,19.0,1,0,36.1,1,EVT000482,[]
12001,BCT,30.0,3,0,101.2,1,EVT000483,[]
12304,UBL,24.0,4,0,91.5,1,EVT000484,[]
12209,BPL,1.0,0,0,1.0,0,EVT000485,[]
12285,NJP,21.0,0,0,21.0,0,EVT000486,[]
12223,BPL,1.0,0,0,1.0,0,EVT000487,[]
12259,BSL,41.0,4,1,124.5,1,EVT000488,[]
12059,MAS,9.0,1,0,16.6,0,EVT000489,[]
12222,BSP,7.0,0,0,7.0,0,EVT000490,[]
12128,PNBE,25.0,1,0,47.8,0,EVT000491,[]
12259,GKP,56.0,9,1,335.3,1,EVT000492,[]
12317,VSKP,31.0,1,0,59.5,0,EVT000493,[]
12303,HWH,1.0,0,0,1.0,0,EVT000494,[]
12095,JP,26.0,1,0,49.8,1,EVT000495,[]
12146,SDAH,25.0,0,0,25.0,0,EVT000496,[]
12281,DLI,15.0,0,0,15.0,0,EVT000497,[]
12094,JP,59.0,4,1,136.4,1,EVT000498,[]
12068,BPL,30.0,2,0,80.9,1,EVT000499,[]
12103,VSKP,81.0,1,0,157.0,1,EVT000500,[]
12241,BZA,46.0,6,1,211.2,1,EVT000501,[]
12257,SBC,1.0,0,0,1.0,0,EVT000502,[]
12268,SUR,31.0,4,0,123.1,1,EVT000503,[]
12243,NDLS,7.0,1,0,12.7,0,EVT000504,[]
12240,MAS,10.0,1,0,18.5,1,EVT000505,[]
12013,TVC,6.0,0,0,6.0,0,EVT000506,[]
12005,KYN,63.0,2,0,175.1,1,EVT000507,[]
12071,AII,42.0,4,0,172.9,1,EVT000508,[]
12041,PRYJ,1.0,0,0,1.0,0,EVT000509,[]
12075,TVC,4.0,0,0,4.0,0,EVT000510,[]
12008,MAO,10.0,1,0,18.5,1,EVT000511,[]
12234,PRYJ,1.0,0,0,1.0,0,EVT000512,[]
12142,HWH,1.0,0,0,1.0,0,EVT000513,[]
12017,UMB,16.0,0,0,16.0,0,EVT000514,[]
12161,JBP,28.0,2,0,75.2,1,EVT000515,[]
12316,BWN,29.0,0,0,29.0,0,EVT000516,[]
12189,HWH,26.0,0,0,26.0,0,EVT000517,[]
12209,SUR,1.0,0,0,1.0,0,EVT000518,[]
12054,COR,31.0,0,0,31.0,0,EVT000519,[]
12170,DLI,57.0,6,1,269.1,1,EVT000520,[]
12147,MAO,23.0,2,0,61.0,1,EVT000521,[]
12218,MAO,46.0,2,0,126.6,1,EVT000522,[]
12110,NDLS,26.0,3,0,86.4,1,EVT000523,[]
12226,NGP,86.0,6,1,392.0,1,EVT000524,[]
12211,JP,6.0,0,0,6.0,0,EVT000525,[]
12124,SBC,33.0,2,1,46.2,1,EVT000526,[]
12001,KYN,31.0,1,0,59.5,1,EVT000527,[]
12006,COR,1.0,0,0,1.0,0,EVT000528,[]
12276,TVC,17.0,0,0,17.0,0,EVT000529,[]
12149,BBS,54.0,2,1,109.5,1,EVT000530,[]
12269,HYB,34.0,2,0,92.3,1,EVT000531,[]
12239,DLI,28.0,3,0,93.8,1,EVT000532,[]
12207,CSMT,17.0,0,0,17.0,0,EVT000533,[]
12187,PRYJ,6.0,0,0,6.0,0,EVT000534,[]
12145,ST,1.0,0,0,1.0,0,EVT000535,[]
12171,PNBE,43.0,1,0,82.9,0,EVT000536,[]
12244,KYN,57.0,4,1,220.7,1,EVT000537,[]
12310,COR,8.0,0,0,8.0,0,EVT000538,[]
12178,KGP,66.0,6,1,306.0,1,EVT000539,[]
12201,VSKP,1.0,0,0,1.0,0,EVT000540,[]
12084,NGP,37.0,7,1,144.2,1,EVT000541,[]
12113,MAS,1.0,0,0,1.0,0,EVT000542,[]
12139,BBS,37.0,7,1,144.2,1,EVT000543,[]
12126,DLI,1.0,0,0,1.0,0,EVT000544,[]
12182,ST,59.0,6,1,262.6,1,EVT000545,[]
12084,BCT,19.0,2,0,49.5,1,EVT000546,[]
12224,JP,2.0,0,0,2.0,0,EVT000547,[]
12256,NDLS,29.0,3,0,97.5,1,EVT000548,[]
12009,PRYJ,6.0,0,0,6.0,0,EVT000549,[]
12049,ST,23.0,0,0,23.0,0,EVT000550,[]
12209,SUR,17.0,3,0,53.0,1,EVT000551,[]
12055,MAS,43.0,4,1,156.6,1,EVT000552,[]
12088,ERS,43.0,6,1,192.4,1,EVT000553,[]
12299,JHS,1.0,0,0,1.0,0,EVT000554,[]
12030,BBS,1.0,0,0,1.0,0,EVT000555,[]
12112,COR,28.0,1,0,53.6,0,EVT000556,[]
12018,SDAH,1.0,0,0,1.0,0,EVT000557,[]
12044,BSP,70.0,1,0,135.6,1,EVT000558,[]
12189,HWH,25.0,0,0,25.0,0,EVT000559,[]
12212,JHS,52.0,5,1,197.3,1,EVT000560,[]
12293,HYB,59.0,0,0,59.0,0,EVT000561,[]
12304,KGP,1.0,0,0,1.0,0,EVT000562,[]
12096,BPL,36.0,1,0,69.2,1,EVT000563,[]
12088,MAS,47.0,7,1,211.2,1,EVT000564,[]
12061,DLI,59.0,7,2,229.5,1,EVT000565,[]
12063,DHN,1.0,0,0,1.0,0,EVT000566,[]
12174,VSKP,44.0,1,0,84.8,0,EVT000567,[]
12106,MAS,73.0,2,1,162.8,1,EVT000568,[]
12037,PNBE,20.0,1,0,38.0,0,EVT000569,[]
12246,LDH,12.0,0,0,12.0,0,EVT000570,[]
12140,KGP,64.0,4,1,229.5,1,EVT000571,[]
12077,NGP,11.0,1,0,20.5,1,EVT000572,[]
12316,KGP,67.0,2,0,186.5,1,EVT000573,[]
12081,R,14.0,3,0,41.9,1,EVT000574,[]
12228,JP,5.0,0,0,5.0,0,EVT000575,[]
12149,CTC,39.0,0,0,39.0,0,EVT000576,[]
12298,SUR,12.0,0,0,12.0,0,EVT000577,[]
12213,CSMT,21.0,1,0,40.0,1,EVT000578,[]
12206,SC,21.0,4,0,77.9,1,EVT000579,[]
12207,DLI,1.0,0,0,1.0,0,EVT000580,[]
12016,NJP,58.0,5,0,281.6,1,EVT000581,[]
12230,JP,57.0,1,0,110.2,0,EVT000582,[]
12283,COR,34.0,1,0,65.3,0,EVT000583,[]
12008,UBL,40.0,0,0,40.0,0,EVT000584,[]
12127,MLDT,41.0,1,0,79.0,0,EVT000585,[]
12036,KGP,34.0,4,1,105.4,1,EVT000586,[]
12247,AGC,18.0,0,0,18.0,0,EVT000587,[]
12043,BBS,44.0,5,1,166.9,1,EVT000588,[]
12215,BPL,25.0,1,0,47.8,1,EVT000589,[]
12210,JP,7.0,0,0,7.0,0,EVT000590,[]
12282,BCT,64.0,1,0,123.8,1,EVT000591,[]
12050,JBP,74.0,4,0,317.7,1,EVT000592,[]
12064,COR,27.0,1,0,51.7,1,EVT000593,[]
12009,PNBE,39.0,1,0,75.1,0,EVT000594,[]
12288,JP,1.0,0,0,1.0,0,EVT000595,[]
12191,JBP,69.0,4,0,295.1,1,EVT000596,[]
12285,JBP,41.0,3,0,142.0,1,EVT000597,[]
12100,NDLS,24.0,2,0,63.8,1,EVT000598,[]
12296,AGC,82.0,4,1,313.0,1,EVT000599,[]
12200,PNBE,33.0,5,0,149.1,1,EVT000600,[]
12090,UBL,1.0,0,0,1.0,0,EVT000601,[]
12267,GKP,31.0,0,0,31.0,0,EVT000602,[]
12118,MAS,1.0,0,0,1.0,0,EVT000603,[]
12069,NDLS,19.0,1,0,36.1,0,EVT000604,[]
12019,PNBE,12.0,1,0,22.4,1,EVT000605,[]
12188,JBP,1.0,0,0,1.0,0,EVT000606,[]
12184,R,21.0,0,0,21.0,0,EVT000607,[]
12138,JP,27.0,3,0,90.1,1,EVT000608,[]
12179,PNBE,8.0,1,0,13.7,1,EVT000609,[]
12252,COR,1.0,0,0,1.0,0,EVT000610,[]
12237,BSP,45.0,3,1,108.2,1,EVT000611,[]
12039,RTM,35.0,1,0,67.3,0,EVT000612,[]
12098,HYB,38.0,6,0,193.5,1,EVT000613,[]
12009,BBS,7.0,0,0,7.0,0,EVT000614,[]
12316,MAS,45.0,3,0,156.9,1,EVT000615,[]
12089,NGP,21.0,1,0,40.0,1,EVT000616,[]
12198,NDLS,31.0,2,0,83.8,1,EVT000617,[]
12194,MFP,4.0,0,0,4.0,0,EVT000618,[]
12053,DHN,53.0,7,1,151.8,1,EVT000619,[]
12238,DLI,43.0,2,0,118.0,1,EVT000620,[]
12293,SC,77.0,1,0,149.2,0,EVT000621,[]
12225,MAS,53.0,0,0,53.0,0,EVT000622,[]
12115,BCT,68.0,0,0,68.0,0,EVT000623,[]
12056,AII,53.0,3,0,186.5,1,EVT000624,[]
12192,ADI,54.0,7,1,208.9,1,EVT000625,[]
12150,R,38.0,3,0,130.9,1,EVT000626,[]
12227,BZA,27.0,1,0,51.7,1,EVT000627,[]
12098,MLDT,37.0,1,0,71.2,1,EVT000628,[]
12178,BWN,52.0,4,1,157.1,1,EVT000629,[]
12283,ASR,51.0,3,0,179.1,1,EVT000630,[]
12047,GHY,27.0,2,0,72.4,1,EVT000631,[]
12156,PURI,17.0,4,0,59.8,1,EVT000632,[]
12038,ERS,71.0,6,2,241.2,1,EVT000633,[]
12209,NGP,1.0,0,0,1.0,0,EVT000634,[]
12180,GHY,49.0,7,1,189.3,1,EVT000635,[]
12206,KGP,30.0,2,0,80.9,1,EVT000636,[]
12105,JP,58.0,5,1,207.6,1,EVT000637,[]
12267,PURI,54.0,5,0,260.4,1,EVT000638,[]
12125,GHY,1.0,0,0,1.0,0,EVT000639,[]
12032,BPL,72.0,5,1,299.1,1,EVT000640,[]
12066,NGP,79.0,5,1,320.8,1,EVT000641,[]
12038,ERS,48.0,4,1,120.7,1,EVT000642,[]
12088,ERS,17.0,4,0,59.8,1,EVT000643,[]
12162,TVC,1.0,0,0,1.0,0,EVT000644,[]
12270,PNBE,38.0,2,0,103.7,1,EVT000645,[]
12037,MAS,27.0,3,0,90.1,1,EVT000646,[]
12028,TVC,62.0,0,0,62.0,0,EVT000647,[]
12076,SC,19.0,1,0,36.1,1,EVT000648,[]
12075,JP,3.0,0,0,3.0,0,EVT000649,[]
12221,MYS,30.0,0,0,30.0,0,EVT000650,[]
12017,LDH,35.0,1,0,67.3,0,EVT000651,[]
12053,DHN,19.0,0,0,19.0,0,EVT000652,[]
12123,SUR,5.0,0,0,5.0,0,EVT000653,[]
12247,AGC,1.0,0,0,1.0,0,EVT000654,[]
12192,GHY,39.0,4,1,78.4,1,EVT000655,[]
12165,BCT,1.0,0,0,1.0,0,EVT000656,[]
12156,NDLS,32.0,1,0,61.5,1,EVT000657,[]
12221,BPL,68.0,2,0,189.3,1,EVT000658,[]
12184,ROU,17.0,2,0,43.8,1,EVT000659,[]
12024,SBC,44.0,6,1,167.3,1,EVT000660,[]
12009,PNBE,46.0,1,0,88.8,0,EVT000661,[]
12009,MFP,44.0,0,0,44.0,0,EVT000662,[]
12181,GHY,1.0,0,0,1.0,0,EVT000663,[]
12078,SC,33.0,2,0,89.5,1,EVT000664,[]
12310,COR,34.0,0,0,34.0,0,EVT000665,[]
12177,HWH,38.0,2,0,103.7,1,EVT000666,[]
12249,KGP,34.0,4,1,105.4,1,EVT000667,[]
12257,SC,26.0,3,1,64.4,1,EVT000668,[]
12060,JBP,23.0,2,0,61.0,1,EVT000669,[]
12123,SC,41.0,2,0,112.3,1,EVT000670,[]
12177,MLDT,25.0,1,0,47.8,1,EVT000671,[]
12217,SC,13.0,1,0,24.4,0,EVT000672,[]
12097,BSL,1.0,0,0,1.0,0,EVT000673,[]
12251,BSP,30.0,1,0,57.5,0,EVT000674,[]
12158,SBC,17.0,0,0,17.0,0,EVT000675,[]
12133,JP,19.0,2,0,49.5,1,EVT000676,[]
12315,KGP,77.0,6,1,373.1,1,EVT000677,[]
12168,JBP,45.0,0,0,45.0,0,EVT000678,[]
12186,GHY,27.0,3,0,90.1,1,EVT000679,[]
12151,NGP,1.0,0,0,1.0,0,EVT000680,[]
12178,BWN,1.0,0,0,1.0,0,EVT000681,[]
12298,CSMT,25.0,1,0,47.8,0,EVT000682,[]
12037,DHN,35.0,0,0,35.0,0,EVT000683,[]
12022,JBP,31.0,1,0,59.5,0,EVT000684,[]
12147,UBL,43.0,3,0,149.4,1,EVT000685,[]
12116,ASN,40.0,3,1,63.0,1,EVT000686,[]
12268,SDAH,17.0,0,0,17.0,0,EVT000687,[]
12299,JHS,1.0,0,0,1.0,0,EVT000688,[]
12180,HWH,46.0,5,0,218.0,1,EVT000689,[]
12057,SC,25.0,2,0,66.7,1,EVT000690,[]
12192,ADI,112.0,12,2,687.8,1,EVT000691,[]
12190,JU,33.0,0,0,33.0,0,EVT000692,[]
12306,MAO,32.0,3,0,108.6,1,EVT000693,[]
12142,KGP,11.0,2,0,26.7,1,EVT000694,[]
12114,UMB,47.0,4,0,195.5,1,EVT000695,[]
12187,NDLS,37.0,1,0,71.2,1,EVT000696,[]
12164,KYN,7.0,0,0,7.0,0,EVT000697,[]
12135,PRYJ,58.0,6,1,223.0,1,EVT000698,[]
12284,SDAH,19.0,0,0,19.0,0,EVT000699,[]
12273,AGC,15.0,2,0,38.1,1,EVT000700,[]
12263,SBC,31.0,3,0,104.9,1,EVT000701,[]
12164,CSMT,39.0,2,0,106.6,1,EVT000702,[]
12008,MAO,17.0,1,0,32.2,1,EVT000703,[]
12119,BZA,3.0,0,0,3.0,0,EVT000704,[]
12047,GKP,10.0,1,0,18.5,1,EVT000705,[]
12105,JP,17.0,0,0,17.0,0,EVT000706,[]
12249,SC,33.0,4,1,68.8,1,EVT000707,[]
12212,SDAH,29.0,4,1,102.7,1,EVT000708,[]
12146,SDAH,49.0,0,0,49.0,0,EVT000709,[]
12138,JP,50.0,6,1,207.8,1,EVT000710,[]
12286,NDLS,30.0,3,0,101.2,1,EVT000711,[]
12168,VSKP,53.0,3,0,186.5,1,EVT000712,[]
12112,BPL,62.0,3,1,159.7,1,EVT000713,[]
12081,NGP,17.0,2,0,43.8,1,EVT000714,[]
12280,DLI,1.0,0,0,1.0,0,EVT000715,[]
12275,VSKP,1.0,0,0,1.0,0,EVT000716,[]
12164,KYN,3.0,0,0,3.0,0,EVT000717,[]
12228,TVC,1.0,0,0,1.0,0,EVT000718,[]
12028,TVC,23.0,0,0,23.0,0,EVT000719,[]
12247,MAS,38.0,4,0,154.8,1,EVT000720,[]
12059,MAS,8.0,1,0,14.6,0,EVT000721,[]
12012,MAO,30.0,0,0,30.0,0,EVT000722,[]
12017,UMB,5.0,0,0,5.0,0,EVT000723,[]
12139,VSKP,24.0,2,0,63.8,0,EVT000724,[]
12025,BBS,28.0,0,0,28.0,0,EVT000725,[]
12128,PNBE,35.0,1,0,67.3,0,EVT000726,[]
12274,NDLS,42.0,8,1,201.2,1,EVT000727,[]
12202,NDLS,52.0,5,1,210.7,1,EVT000728,[]
12098,HWH,7.0,0,0,7.0,0,EVT000729,[]
12054,NDLS,34.0,1,0,65.3,1,EVT000730,[]
12285,SBC,1.0,0,0,1.0,0,EVT000731,[]
12011,ASN,16.0,4,0,55.3,1,EVT000732,[]
12036,HWH,20.0,1,0,38.0,0,EVT000733,[]
12051,ADI,90.0,6,1,470.4,1,EVT000734,[]
12126,DLI,22.0,2,0,58.1,1,EVT000735,[]
12211,JHS,34.0,0,0,34.0,0,EVT000736,[]
12214,GHY,58.0,0,0,58.0,0,EVT000737,[]
12157,BSP,20.0,0,0,20.0,0,EVT000738,[]
12034,SC,35.0,4,1,110.0,1,EVT000739,[]
12142,TATA,12.0,3,0,34.4,1,EVT000740,[]
12234,PRYJ,40.0,2,1,83.9,1,EVT000741,[]
12294,ASN,28.0,1,0,53.6,0,EVT000742,[]
12173,JHS,1.0,0,0,1.0,0,EVT000743,[]
12148,ADI,15.0,0,0,15.0,0,EVT000744,[]
12009,PRYJ,30.0,2,0,80.9,1,EVT000745,[]
12130,KYN,1.0,0,0,1.0,0,EVT000746,[]
12023,CSMT,44.0,5,1,166.9,1,EVT000747,[]
12216,COR,11.0,2,0,26.7,1,EVT000748,[]
12222,R,1.0,0,0,1.0,0,EVT000749,[]
12061,VSKP,57.0,7,1,266.7,1,EVT000750,[]
12064,NDLS,19.0,2,0,49.5,1,EVT000751,[]
12271,MAS,16.0,3,0,49.3,1,EVT000752,[]
12059,ROU,45.0,3,0,156.9,1,EVT000753,[]
12023,NDLS,7.0,1,0,12.7,0,EVT000754,[]
12056,MDU,46.0,0,0,46.0,0,EVT000755,[]
12009,PRYJ,1.0,0,0,1.0,0,EVT000756,[]
12144,MAS,38.0,0,0,38.0,0,EVT000757,[]
12165,SUR,1.0,0,0,1.0,0,EVT000758,[]
12136,CSMT,27.0,0,0,27.0,0,EVT000759,[]
12209,NGP,52.0,8,1,242.2,1,EVT000760,[]
12001,MAO,1.0,0,0,1.0,0,EVT000761,[]
12230,TVC,116.0,8,1,516.0,1,EVT000762,[]
12073,BAM,16.0,3,0,49.3,1,EVT000763,[]
12284,NDLS,56.0,1,0,108.2,1,EVT000764,[]
12011,NJP,1.0,0,0,1.0,0,EVT000765,[]
12222,COR,45.0,0,0,45.0,0,EVT000766,[]
12307,NGP,21.0,2,0,55.2,1,EVT000767,[]
12203,PNBE,67.0,2,0,186.5,1,EVT000768,[]
12239,DLI,48.0,8,1,224.1,1,EVT000769,[]
12057,MAS,52.0,6,1,208.2,1,EVT000770,[]
12241,BCT,12.0,0,0,12.0,0,EVT000771,[]
12218,MYS,15.0,0,0,15.0,0,EVT000772,[]
12027,RTM,38.0,6,1,135.2,1,EVT000773,[]
12296,AGC,31.0,4,1,78.5,1,EVT000774,[]
12091,VSKP,1.0,0,0,1.0,0,EVT000775,[]
12282,BBS,12.0,2,0,29.6,1,EVT000776,[]
12313,RTM,18.0,2,0,46.7,1,EVT000777,[]
12126,BCT,1.0,0,0,1.0,0,EVT000778,[]
12048,SC,15.0,4,0,50.7,1,EVT000779,[]
12096,JHS,48.0,0,0,48.0,0,EVT000780,[]
12308,BCT,5.0,0,0,5.0,0,EVT000781,[]
12293,NGP,40.0,3,0,138.3,1,EVT000782,[]
12246,NDLS,6.0,0,0,6.0,0,EVT000783,[]
12124,BZA,1.0,0,0,1.0,0,EVT000784,[]
12124,SBC,23.0,0,0,23.0,0,EVT000785,[]
12294,PNBE,1.0,0,0,1.0,0,EVT000786,[]
12168,BPL,1.0,0,0,1.0,0,EVT000787,[]
12261,NDLS,45.0,2,0,123.7,1,EVT000788,[]
12249,SC,24.0,0,0,24.0,0,EVT000789,[]
12040,KYN,1.0,0,0,1.0,0,EVT000790,[]
12259,BSL,1.0,0,0,1.0,0,EVT000791,[]
12150,NGP,30.0,2,0,80.9,1,EVT000792,[]
12195,CSMT,29.0,0,0,29.0,0,EVT000793,[]
12263,KGP,18.0,0,0,18.0,0,EVT000794,[]
12004,BBS,17.0,2,0,43.8,1,EVT000795,[]
12127,BWN,24.0,0,0,24.0,0,EVT000796,[]
12224,NJP,23.0,0,0,23.0,0,EVT000797,[]
12040,KYN,54.0,5,1,203.5,1,EVT000798,[]
12058,BBS,21.0,0,0,21.0,0,EVT000799,[]
12244,UBL,53.0,6,1,263.5,1,EVT000800,[]
12236,KGP,81.0,2,0,226.4,1,EVT000801,[]
12119,BPL,63.0,8,2,312.3,1,EVT000802,[]
12232,MAS,1.0,0,0,1.0,0,EVT000803,[]
12050,BCT,4.0,0,0,4.0,0,EVT000804,[]
12080,PNBE,64.0,1,0,123.8,1,EVT000805,[]
12000,GHY,25.0,1,0,47.8,0,EVT000806,[]
12303,HWH,82.0,6,1,216.2,1,EVT000807,[]
12174,MAS,48.0,2,0,132.3,1,EVT000808,[]
12032,COR,78.0,4,1,279.7,1,EVT000809,[]
12042,KGP,1.0,0,0,1.0,0,EVT000810,[]
12167,BPL,74.0,0,0,74.0,0,EVT000811,[]
12246,PRYJ,1.0,0,0,1.0,0,EVT000812,[]
12248,TATA,51.0,4,0,213.6,1,EVT000813,[]
12076,SBC,36.0,0,0,36.0,0,EVT000814,[]
12158,SC,31.0,4,1,92.2,1,EVT000815,[]
12251,BSP,5.0,0,0,5.0,0,EVT000816,[]
12255,HWH,20.0,0,0,20.0,0,EVT000817,[]
12188,BPL,60.0,8,1,344.2,1,EVT000818,[]
12169,GKP,44.0,1,0,84.8,1,EVT000819,[]
12023,ASR,33.0,2,1,46.2,1,EVT000820,[]
12070,BPL,29.0,3,0,97.5,1,EVT000821,[]
12275,BAM,43.0,1,0,82.9,0,EVT000822,[]
12063,GAYA,4.0,0,0,4.0,0,EVT000823,[]
12129,TVC,28.0,4,1,64.7,1,EVT000824,[]
12130,BBS,2.0,0,0,2.0,0,EVT000825,[]
12195,ASR,18.0,3,0,56.7,1,EVT000826,[]
12219,PURI,27.0,5,0,117.3,1,EVT000827,[]
12115,NGP,56.0,1,0,108.2,1,EVT000828,[]
12053,NDLS,29.0,3,0,97.5,1,EVT000829,[]
12014,CTC,80.0,0,0,80.0,0,EVT000830,[]
12056,JP,31.0,2,0,83.8,1,EVT000831,[]
12259,GKP,28.0,5,0,122.6,1,EVT000832,[]
12271,KGP,1.0,0,0,1.0,0,EVT000833,[]
12047,GHY,34.0,2,0,92.3,1,EVT000834,[]
12300,SBC,46.0,2,1,84.8,1,EVT000835,[]
12081,R,88.0,7,1,471.8,1,EVT000836,[]
12113,CBE,56.0,8,1,294.9,1,EVT000837,[]
12295,BSP,1.0,0,0,1.0,0,EVT000838,[]
12299,JHS,23.0,3,0,75.3,1,EVT000839,[]
12090,MFP,57.0,5,1,158.4,1,EVT000840,[]
12272,VSKP,27.0,2,0,72.4,1,EVT000841,[]
12251,BSP,1.0,0,0,1.0,0,EVT000842,[]
12086,MAS,7.0,0,0,7.0,0,EVT000843,[]
12172,SDAH,1.0,0,0,1.0,0,EVT000844,[]
12063,GAYA,22.0,1,0,42.0,0,EVT000845,[]
12207,CSMT,36.0,0,0,36.0,0,EVT000846,[]
12098,MAS,71.0,4,0,304.1,1,EVT000847,[]
12073,PURI,44.0,8,1,224.0,1,EVT000848,[]
12184,KGP,85.0,5,1,319.3,1,EVT000849,[]
12313,RTM,27.0,2,0,72.4,1,EVT000850,[]
12286,COR,42.0,2,0,115.2,1,EVT000851,[]
12028,JP,1.0,0,0,1.0,0,EVT000852,[]
12149,BBS,92.0,6,1,343.2,1,EVT000853,[]
12002,CSMT,14.0,1,0,26.4,0,EVT000854,[]
12212,PRYJ,1.0,0,0,1.0,0,EVT000855,[]
12141,DLI,1.0,0,0,1.0,0,EVT000856,[]
12319,ASN,19.0,5,0,74.9,1,EVT000857,[]
12283,COR,80.0,1,0,155.1,0,EVT000858,[]
12250,MAS,78.0,6,1,367.3,1,EVT000859,[]
12096,SBC,37.0,2,0,100.9,1,EVT000860,[]
12025,KYN,54.0,1,0,104.3,1,EVT000861,[]
12246,BSP,10.0,2,0,22.9,1,EVT000862,[]
12248,HWH,38.0,2,0,103.7,1,EVT000863,[]
12176,BPL,42.0,1,0,80.9,1,EVT000864,[]
12184,ROU,24.0,2,0,63.8,1,EVT000865,[]
12239,VSKP,36.0,5,1,105.9,1,EVT000866,[]
12176,BPL,81.0,7,1,290.6,1,EVT000867,[]
12136,CSMT,79.0,6,1,150.9,1,EVT000868,[]
12052,PUNE,19.0,0,0,19.0,0,EVT000869,[]
12191,JP,1.0,0,0,1.0,0,EVT000870,[]
12078,SC,1.0,0,0,1.0,0,EVT000871,[]
12115,BSP,1.0,0,0,1.0,0,EVT000872,[]
12077,CTC,50.0,4,0,209.1,1,EVT000873,[]
12101,KGP,2.0,0,0,2.0,0,EVT000874,[]
12063,GAYA,13.0,1,0,24.4,0,EVT000875,[]
12035,MAO,16.0,2,0,41.0,1,EVT000876,[]
12220,HWH,1.0,0,0,1.0,0,EVT000877,[]
12161,BSP,46.0,5,1,124.6,1,EVT000878,[]
12282,NGP,60.0,0,0,60.0,0,EVT000879,[]
12119,BPL,36.0,5,1,124.8,1,EVT000880,[]
12281,DLI,14.0,0,0,14.0,0,EVT000881,[]
12004,BCT,39.0,1,0,75.1,0,EVT000882,[]
12265,MDU,32.0,3,0,108.6,1,EVT000883,[]
12013,MDU,66.0,4,1,131.5,1,EVT000884,[]
12132,DLI,14.0,0,0,14.0,0,EVT000885,[]
12263,MAS,70.0,1,0,135.6,1,EVT000886,[]
12021,UBL,13.0,1,0,24.4,0,EVT000887,[]
12211,JP,67.0,3,0,238.5,1,EVT000888,[]
12029,ADI,1.0,0,0,1.0,0,EVT000889,[]
12235,BCT,19.0,4,0,68.8,1,EVT000890,[]
12237,TATA,20.0,3,0,64.1,1,EVT000891,[]
12053,PNBE,8.0,1,0,14.6,0,EVT000892,[]
12206,ASN,45.0,0,0,45.0,0,EVT000893,[]
12278,MYS,28.0,2,1,41.2,1,EVT000894,[]
12258,ST,80.0,0,0,80.0,0,EVT000895,[]
12083,BBS,51.0,2,0,140.8,1,EVT000896,[]
12257,MAO,20.0,4,0,73.4,1,EVT000897,[]
12146,RTM,27.0,3,0,90.1,1,EVT000898,[]
12111,MAS,45.0,4,1,113.8,1,EVT000899,[]
12279,KGP,36.0,2,0,98.0,1,EVT000900,[]
12271,MAS,74.0,3,0,264.5,1,EVT000901,[]
12130,JP,42.0,3,0,145.7,1,EVT000902,[]
12234,PRYJ,35.0,1,0,67.3,1,EVT000903,[]
12258,BCT,36.0,1,0,69.2,0,EVT000904,[]
12028,JHS,4.0,0,0,4.0,0,EVT000905,[]
12012,MAO,9.0,0,0,9.0,0,EVT000906,[]
12268,DLI,15.0,2,0,38.1,1,EVT000907,[]
12064,RTM,12.0,0,0,12.0,0,EVT000908,[]
12147,MAO,34.0,2,0,92.3,1,EVT000909,[]
12225,MAS,8.0,0,0,8.0,0,EVT000910,[]
12173,MYS,25.0,4,0,96.0,1,EVT000911,[]
12100,SDAH,63.0,8,1,336.2,1,EVT000912,[]
12019,PNBE,10.0,1,0,18.5,1,EVT000913,[]
12225,NDLS,12.0,2,0,29.6,1,EVT000914,[]
12058,BBS,11.0,0,0,11.0,0,EVT000915,[]
12162,KYN,93.0,3,1,259.6,1,EVT000916,[]
12153,BZA,5.0,0,0,5.0,0,EVT000917,[]
12310,BZA,20.0,2,0,52.4,1,EVT000918,[]
12315,ASN,24.0,0,0,24.0,0,EVT000919,[]
12264,KYN,20.0,0,0,20.0,0,EVT000920,[]
12275,NDLS,31.0,3,0,104.9,1,EVT000921,[]
12079,MAS,43.0,1,0,82.9,0,EVT000922,[]
12288,ST,38.0,0,0,38.0,0,EVT000923,[]
